"Product Name","Category","Sub-Category","total_sales","total_profit","profit_margin","total_quantity"
"Eldon Image Series Desk Accessories, Ebony","Furniture","Furnishings","360.620000000000006","111.6440000000000170","0.3096","36"
"Okidata B401 Printer","Technology","Machines","359.98200000000008","-503.97479999999984","-1.4000","6"
"Super Decoflex Portable Personal File","Office Supplies","Storage","359.520000000000018","79.0943999999999946","0.2200","26"
"Elite 5"" Scissors","Office Supplies","Supplies","358.279999999999992","74.3599999999999658","0.2075","48"
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Office Supplies","Binders","358.0279999999999954","10.7756000000000104","0.0301","74"
"Xerox 1997","Office Supplies","Paper","357.696000000000024","155.5200000000000064","0.4348","60"
"Xerox 1892","Office Supplies","Paper","356.592","158.915999999999996","0.4457","10"
"Personal File Boxes with Fold-Down Carry Handle","Office Supplies","Storage","355.224","74.7839999999999894","0.2105","24"
"Avery 490","Office Supplies","Labels","355.200000000000042","162.8000000000000070","0.4583","26"
"Master Caster Door Stop, Brown","Furniture","Furnishings","353.568","98.7551999999999912","0.2793","76"
"Heavy-Duty E-Z-D Binders","Office Supplies","Binders","353.4840000000000182","18.1106000000000168","0.0512","58"
"Executive Impressions 12"" Wall Clock","Furniture","Furnishings","353.400000000000042","46.648800000000012","0.1320","28"
"Crate-A-Files","Office Supplies","Storage","353.160000000000016","62.78399999999998174","0.1778","36"
"Avery 499","Office Supplies","Labels","352.5840000000000206","137.4479999999999912","0.3898","80"
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes","Office Supplies","Envelopes","352.576","127.494","0.3616","26"
"Xerox 1996","Office Supplies","Paper","352.512000000000020","163.8144000000000076","0.4647","56"
"DAX Value U-Channel Document Frames, Easel Back","Furniture","Furnishings","351.875999999999996","104.9663999999999874","0.2983","72"
"Tenex Chairmats For Use With Carpeted Floors","Furniture","Furnishings","351.56","17.5779999999999890","0.0500","22"
"Griffin GC36547 PowerJolt SE Lightning Charger","Technology","Phones","350.843999999999996","35.9839999999999550","0.1026","20"
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Office Supplies","Binders","350.776","147.734800000000006","0.4212","74"
"Wilson Jones International Size A4 Ring Binders","Office Supplies","Binders","349.460000000000030","25.6039999999999870","0.0733","36"
"Xerox 1978","Office Supplies","Paper","349.1120000000000222","148.6616000000000026","0.4258","68"
"Logitech Keyboard K120","Technology","Accessories","348.48","-39.2039999999999722","-0.1125","24"
"Square Credit Card Reader","Technology","Phones","347.6520000000000178","22.37760000000001090","0.0644","44"
"BIC Liqua Brite Liner","Office Supplies","Art","347.000000000000012","107.1536000000000010","0.3088","54"
"GBC Plastic Binding Combs","Office Supplies","Binders","345.3839999999999976","119.5560000000000076","0.3462","60"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","Office Supplies","Paper","345.344","145.4079999999999792","0.4211","64"
"Lumber Crayons","Office Supplies","Art","342.779999999999988","110.7140000000000152","0.3230","38"
"4009 Highlighters by Sanford","Office Supplies","Art","342.280","107.6191999999999708","0.3144","88"
"DAX Copper Panel Document Frame, 5 x 7 Size","Furniture","Furnishings","342.176","79.5056000000000202","0.2324","36"
"Xerox 202","Office Supplies","Paper","342.144000000000028","153.4464000000000038","0.4485","56"
"Boston 1730 StandUp Electric Pencil Sharpener","Office Supplies","Art","342.08","88.9408","0.2600","16"
"Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","341.9679999999999960","59.4615999999999746","0.1739","82"
"Logitech Illuminated Ultrathin Keyboard with Backlighting","Technology","Accessories","341.94","140.1954","0.4100","6"
"Euro Pro Shark Stick Mini Vacuum","Office Supplies","Appliances","341.487999999999918","-651.2664000000000448","-1.9071","22"
"Nu-Dell Float Frame 11 x 14 1/2","Furniture","Furnishings","341.240000000000016","112.070400000000012","0.3284","44"
"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","Office Supplies","Paper","339.6640000000000248","129.1679999999999834","0.3803","64"
"Xerox 1894","Office Supplies","Paper","339.552000000000020","157.593600000000020","0.4641","54"
"Xerox 1973","Office Supplies","Paper","338.032","140.694399999999994","0.4162","16"
"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","Furniture","Furnishings","337.68","156.5119999999999944","0.4635","26"
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7","Furniture","Furnishings","337.4880000000000250","97.6439999999999988","0.2893","46"
"Hoover Commercial SteamVac","Office Supplies","Appliances","336.7839999999999972","70.615999999999990","0.2097","28"
"Avery 486","Office Supplies","Labels","336.260","150.2935999999999840","0.4470","48"
"Westinghouse Floor Lamp with Metal Mesh Shade, Black","Furniture","Furnishings","335.86","77.2477999999999692","0.2300","14"
"Southworth 25% Cotton Linen-Finish Paper & Envelopes","Office Supplies","Paper","333.408000000000024","134.087999999999990","0.4022","40"
"Acme Softgrip Scissors","Office Supplies","Supplies","332.112","66.2595999999999924","0.1995","46"
"Xerox 1968","Office Supplies","Paper","331.328000000000004","150.7007999999999956","0.4548","52"
"GBC Instant Report Kit","Office Supplies","Binders","329.9699999999999896","6.4699999999999828","0.0196","100"
"Xerox 195","Office Supplies","Paper","328.656","141.0815999999999958","0.4293","54"
"Security-Tint Envelopes","Office Supplies","Envelopes","326.991999999999996","147.757599999999998","0.4519","46"
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","Furniture","Furnishings","326.664000000000052","6.282000000000010","0.0192","30"
"DAX Metal Frame, Desktop, Stepped-Edge","Furniture","Furnishings","323.840","52.2192000000000024","0.1613","22"
"It's Hot Message Books with Stickers, 2 3/4"" x 5""","Office Supplies","Paper","322.640000000000022","119.1399999999999908","0.3693","50"
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood","Furniture","Furnishings","321.08","93.1131999999999772","0.2900","46"
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""","Office Supplies","Paper","320.672000000000002","130.272999999999960","0.4062","38"
"RCA ViSYS 25423RE1 Corded phone","Technology","Phones","319.968","27.997199999999978","0.0875","4"
"Acme Office Executive Series Stainless Steel Trimmers","Office Supplies","Supplies","318.804000000000012","52.4484000000000010","0.1645","42"
"Avery 489","Office Supplies","Labels","318.779999999999986","146.556","0.4597","32"
"DAX Wood Document Frame.","Furniture","Furnishings","318.536000000000026","15.3775999999999868","0.0483","32"
"Eldon 400 Class Desk Accessories, Black Carbon","Furniture","Furnishings","318.50","95.2000000000000314","0.2989","44"
"Ultra Door Kickplate, 8""H x 34""W","Furniture","Furnishings","316.48","55.383999999999988","0.1750","20"
"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection","Office Supplies","Appliances","315.84","35.531999999999982","0.1125","10"
"GBC Personal VeloBind Strips","Office Supplies","Binders","313.8760000000000296","-22.5224000000000034","-0.0718","54"
"Artistic Insta-Plaque","Furniture","Furnishings","313.60","122.303999999999988","0.3900","20"
"Xerox 1936","Office Supplies","Paper","311.688000000000020","121.078799999999988","0.3885","18"
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","Furniture","Furnishings","311.416000000000032","41.272000000000006","0.1325","40"
"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","Office Supplies","Paper","311.040000000000024","142.5600000000000086","0.4583","50"
"Eldon Stackable Tray, Side-Load, Legal, Smoke","Furniture","Furnishings","310.760000000000008","105.6583999999999940","0.3400","34"
"Avery 503","Office Supplies","Labels","310.499999999999988","149.040","0.4800","30"
"Xerox 1918","Office Supplies","Paper","310.08","151.9392","0.4900","8"
"Imation 30456 USB Flash Drive 8GB","Technology","Accessories","309.120000000000032","17.1119999999999804","0.0554","46"
"Master Caster Door Stop, Large Neon Orange","Furniture","Furnishings","308.672000000000014","84.5936000000000326","0.2741","54"
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Office Supplies","Labels","307.44","110.1239999999999830","0.3582","58"
"Self-Adhesive Address Labels for Typewriters by Universal","Office Supplies","Labels","307.020","128.8021999999999912","0.4195","46"
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","Office Supplies","Paper","304.288","108.1455999999999636","0.3554","36"
"Master Big Foot Doorstop, Beige","Furniture","Furnishings","304.128","85.5359999999999810","0.2812","60"
"Nu-Dell Oak Frame","Furniture","Furnishings","303.311999999999982","70.9151999999999680","0.2338","32"
"Xerox 217","Office Supplies","Paper","303.2640000000000282","134.7840000000000112","0.4444","50"
"Southworth 100% Cotton The Best Paper","Office Supplies","Paper","303.072","130.872000000000004","0.4318","30"
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room","Office Supplies","Appliances","302.124","95.968799999999998","0.3176","24"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack","Technology","Accessories","301.339999999999998","83.9115999999999682","0.2785","28"
"Xerox 205","Office Supplies","Paper","300.672000000000008","138.931200000000010","0.4621","48"
"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies","Appliances","299.8319999999999810","45.9419999999999668","0.1532","30"
"Xerox 1948","Office Supplies","Paper","299.70","134.8650","0.4500","30"
"Eldon Expressions Wood and Plastic Desk Accessories, Oak","Furniture","Furnishings","299.40","83.8320000000000146","0.2800","30"
"Sanford Liquid Accent Highlighters","Office Supplies","Art","299.264","97.2607999999999752","0.3250","48"
"Ultra Door Push Plate","Furniture","Furnishings","298.528000000000012","74.8283999999999814","0.2507","68"
"KeyTronic KT400U2 - Keyboard - Black","Technology","Accessories","296.063999999999992","49.3439999999999770","0.1667","30"
"Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","Technology","Phones","295.851999999999984","-63.9679999999999964","-0.2162","18"
"Xerox 1993","Office Supplies","Paper","295.4880000000000122","136.8576000000000074","0.4632","48"
"Kensington 6 Outlet SmartSocket Surge Protector","Office Supplies","Appliances","295.055999999999988","-73.764000000000054","-0.2500","12"
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","Office Supplies","Appliances","294.5199999999999786","97.5099999999999706","0.3311","18"
"ACCOHIDE 3-Ring Binder, Blue, 1""","Office Supplies","Binders","294.0560000000000096","101.4328000000000008","0.3449","88"
"GBC Laser Imprintable Binding System Covers, Desert Sand","Office Supplies","Binders","293.962000000000018","36.8165999999999802","0.1252","34"
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies","Envelopes","293.375999999999996","129.7271999999999958","0.4422","42"
"Maxell 4.7GB DVD-RW 3/Pack","Technology","Accessories","293.112","82.8360","0.2826","20"
"Xerox 1905","Office Supplies","Paper","292.896000000000004","137.8944000000000092","0.4708","46"
"Tensor Brushed Steel Torchiere Floor Lamp","Furniture","Furnishings","292.227999999999996","13.59199999999998956","0.0465","20"
"Newell 315","Office Supplies","Art","291.824000000000004","67.5739999999999996","0.2316","50"
"Personal Folder Holder, Ebony","Office Supplies","Storage","291.460000000000022","71.7439999999999832","0.2462","28"
"DAX Cubicle Frames, 8-1/2 x 11","Furniture","Furnishings","291.38","104.8968000000000140","0.3600","34"
"Xerox 220","Office Supplies","Paper","290.304000000000026","121.8240000000000032","0.4196","50"
"Astroparche Fine Business Paper","Office Supplies","Paper","289.344000000000008","130.0992000000000102","0.4496","58"
"Telescoping Adjustable Floor Lamp","Furniture","Furnishings","287.8559999999999872","-11.9940000000000122","-0.0417","20"
"Xerox 203","Office Supplies","Paper","287.712000000000030","125.971200000000004","0.4378","48"
"Wilson Jones Hanging View Binder, White, 1""","Office Supplies","Binders","286.839999999999994","110.4759999999999792","0.3851","46"
"Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","Binders","286.0200000000000108","-4.3584000000000182","-0.0152","82"
"Xerox 192","Office Supplies","Paper","285.120000000000024","136.8576000000000086","0.4800","44"
"Flexible Leather- Look Classic Collection Ring Binder","Office Supplies","Binders","284.1000000000000046","37.8800000000000074","0.1333","26"
"Ibico Recycled Grain-Textured Covers","Office Supplies","Binders","283.228000000000020","6.908000000000024","0.0244","16"
"Xerox 212","Office Supplies","Paper","282.528000000000040","114.0480000000000052","0.4037","50"
"Xerox 23","Office Supplies","Paper","282.528000000000036","127.5264000000000078","0.4514","46"
"Eberhard Faber 3 1/2"" Golf Pencils","Office Supplies","Art","279.7440000000000116","56.54400000000000462","0.2021","40"
"OIC Colored Binder Clips, Assorted Sizes","Office Supplies","Fasteners","279.240000000000012","118.5695999999999954","0.4246","88"
"Advantus Push Pins, Aluminum Head","Office Supplies","Fasteners","278.879999999999984","86.452799999999996","0.3100","48"
"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies","Paper","278.784000000000004","104.543999999999998","0.3750","60"
"Xerox 1903","Office Supplies","Paper","277.472000000000010","131.0816000000000092","0.4724","48"
"Xerox 1930","Office Supplies","Paper","277.344000000000038","118.713600000000002","0.4280","48"
"Things To Do Today Pad","Office Supplies","Paper","277.0640000000000148","118.3392","0.4271","52"
"50 Colored Long Pencils","Office Supplies","Art","276.352","65.8368000000000110","0.2382","28"
"Eldon 200 Class Desk Accessories, Smoke","Furniture","Furnishings","276.32","116.0544000000000182","0.4200","44"
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack","Office Supplies","Binders","275.616","-28.8143999999999628","-0.1045","54"
"Acco 3-Hole Punch","Office Supplies","Binders","275.06399999999999956","111.0767999999999892","0.4038","72"
"Xerox 2","Office Supplies","Paper","274.7520000000000382","106.2720000000000032","0.3868","50"
"GBC Binding covers","Office Supplies","Binders","274.54","117.8449999999999778","0.4292","22"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","Furniture","Furnishings","274.3400000000000126","95.45140000000002874","0.3479","62"
"Avery 476","Office Supplies","Labels","274.232000000000012","109.1971999999999872","0.3982","74"
"Riverleaf Stik-Withit Designer Note Cubes","Office Supplies","Paper","273.632","110.660000000000002","0.4044","30"
